Driver,Team,LapTimeSeconds,Sector1Seconds,Sector2Seconds,Sector3Seconds,Compound,TyreLife,IsAccurate,Deleted,TrackStatus
ALO,,120.038,32.493,50.597,36.948,SOFT,10,True,False,1
HER,,120.098,35.63,49.761,34.707,SOFT,6,True,False,1
BOT,,120.129,38.791,52.293,29.045,SOFT,4,True,False,1
IWA,,120.265,35.969,47.817,36.479,SOFT,4,True,False,1
LEC,,120.711,34.397,53.866,32.448,MEDIUM,4,True,False,1
IWA,,121.818,32.316,51.33,38.172,MEDIUM,8,True,False,1
VES,,122.107,37.313,57.218,27.576,MEDIUM,5,True,False,1
RUS,,122.37,40.404,52.808,29.158,MEDIUM,7,True,False,1
BEA,,122.575,42.159,45.583,34.833,HARD,6,True,False,1
ARO,,122.835,38.333,48.084,36.418,SOFT,8,True,False,1
VER,,123.009,43.925,51.039,28.045,MEDIUM,3,True,False,1
SAI,,123.682,39.946,51.056,32.68,MEDIUM,4,True,False,1
SAI,,124.853,42.898,49.978,31.977,MEDIUM,6,True,False,1
BOT,,125.24,34.433,55.49,35.317,SOFT,3,True,False,1
OCO,,125.891,36.786,50.645,38.46,HARD,9,True,False,1
ARO,,127.033,35.991,52.497,38.545,SOFT,3,True,False,1
HER,,128.146,38.249,53.434,36.463,SOFT,5,True,False,1
VES,,128.699,33.347,54.472,40.88,SOFT,6,True,False,21
ARO,,128.796,37.057,54.129,37.61,SOFT,5,True,False,1
HER,,129.412,34.913,55.509,38.99,SOFT,8,True,False,1
GAS,,129.7,39.506,52.871,37.323,MEDIUM,8,True,False,1
HER,,130.811,39.153,57.344,34.314,SOFT,9,True,False,1
VES,,131.266,39.247,62.669,29.35,SOFT,4,True,False,1
VES,,132.236,43.254,56.999,31.983,SOFT,7,True,False,1
STR,,132.441,36.785,54.777,40.879,SOFT,4,True,False,1
BOT,,132.577,33.62,59.055,39.902,MEDIUM,7,True,False,1
VER,,132.628,40.301,63.137,29.19,MEDIUM,8,True,False,1
RUS,,132.975,43.516,52.295,37.164,MEDIUM,3,True,False,1
VES,,133.457,34.118,58.666,40.673,SOFT,3,True,False,1
RUS,,141.357,44.254,59.216,37.887,MEDIUM,6,True,False,1
COL,,149.128,41.519,63.441,44.168,MEDIUM,5,True,False,1
