Driver,Team,LapTimeSeconds,Sector1Seconds,Sector2Seconds,Sector3Seconds,Compound,TyreLife,IsAccurate,Deleted,TrackStatus
LIN,Racing Bulls,96.973,29.943,34.288,32.742,MEDIUM,9,True,False,1
COL,Alpine,97.099,29.715,34.468,32.916,SOFT,7,True,False,1
GAS,Alpine,97.207,29.834,34.633,32.74,MEDIUM,12,True,False,1
SAI,Williams,97.215,30.015,34.675,32.525,SOFT,3,True,False,1
LAW,Red Bull Racing,97.237,30.228,34.261,32.748,MEDIUM,7,True,False,1
STR,Aston Martin,97.254,30.323,34.71,32.221,SOFT,6,True,False,1
OCO,Haas F1 Team,97.268,30.071,34.612,32.585,MEDIUM,14,True,False,1
ANT,Mercedes,97.294,30.511,34.392,32.391,MEDIUM,3,True,False,1
STR,Aston Martin,97.302,30.405,34.454,32.443,SOFT,8,True,False,1
HUL,Audi,97.348,29.703,35.42,32.225,SOFT,4,True,False,1
ALO,Aston Martin,97.354,30.068,34.978,32.308,SOFT,3,True,False,1
STR,Aston Martin,97.47,30.462,34.569,32.439,SOFT,3,True,False,1
LIN,Racing Bulls,97.51,29.684,34.632,33.194,MEDIUM,6,True,False,1
TSU,Racing Bulls,97.554,30.065,34.803,32.686,MEDIUM,9,True,False,1
ALB,Williams,97.591,30.021,34.816,32.754,SOFT,8,True,False,1
BOR,Audi,97.665,29.702,35.186,32.777,HARD,8,True,False,1
SAI,Williams,97.672,30.014,34.79,32.868,SOFT,9,True,False,12
OCO,Haas F1 Team,97.701,30.051,35.001,32.649,MEDIUM,11,True,False,1
BEA,Haas F1 Team,97.738,30.034,34.896,32.808,MEDIUM,12,True,False,1
PIA,McLaren,97.741,30.118,34.952,32.671,MEDIUM,4,True,False,1
ALB,Williams,97.88,29.915,34.983,32.982,SOFT,2,True,False,1
RUS,Mercedes,97.887,30.173,35.074,32.64,MEDIUM,6,True,False,1
HUL,Audi,97.921,30.116,35.591,32.214,SOFT,5,True,False,1
OCO,Haas F1 Team,97.986,30.26,35.121,32.605,MEDIUM,9,True,False,1
ALO,Aston Martin,98.01,30.609,34.921,32.48,MEDIUM,12,True,False,1
