Driver,Team,LapTimeSeconds,Sector1Seconds,Sector2Seconds,Sector3Seconds,Compound,TyreLife,IsAccurate,Deleted,TrackStatus
ALO,Aston Martin,114.397,39.357,41.975,33.065,MEDIUM,5,True,False,1
PER,Cadillac,115.178,34.371,44.538,36.269,SOFT,3,True,False,1
OCO,Haas F1 Team,115.777,34.499,48.599,32.679,MEDIUM,5,True,False,1
ALB,Williams,116.352,42.773,44.999,28.58,SOFT,4,True,False,1
STR,Aston Martin,117.684,28.646,42.406,46.632,MEDIUM,13,True,False,1
ALB,Williams,118.972,24.547,44.012,50.413,SOFT,15,True,False,1
ANT,Mercedes,119.192,30.947,44.955,43.29,MEDIUM,15,True,False,1
PER,Cadillac,119.608,30.375,41.923,47.31,SOFT,11,True,False,1
PER,Cadillac,120.299,37.362,53.265,29.672,SOFT,4,True,False,1
NOR,McLaren,122.26,37.694,49.351,35.215,MEDIUM,6,True,False,1
ALO,Aston Martin,122.833,45.236,44.597,33.0,MEDIUM,3,True,False,1
BEA,Haas F1 Team,123.484,52.355,35.766,35.363,MEDIUM,15,True,False,1
HAD,Red Bull Racing,124.402,42.252,45.833,36.317,SOFT,4,True,False,1
STR,Aston Martin,124.823,42.775,48.484,33.564,MEDIUM,4,True,False,1
NOR,McLaren,125.522,39.46,51.659,34.403,MEDIUM,7,True,False,1
ALB,Williams,125.742,40.839,45.967,38.936,MEDIUM,8,True,False,1
STR,Aston Martin,128.498,37.286,53.337,37.875,MEDIUM,3,True,False,1
HAD,Red Bull Racing,131.246,31.683,49.286,50.277,SOFT,12,True,False,1
ALB,Williams,131.312,47.819,47.782,35.711,MEDIUM,3,True,False,1
HAM,Ferrari,132.797,42.593,55.875,34.329,MEDIUM,3,True,False,1
HAD,Red Bull Racing,133.042,35.136,60.913,36.993,MEDIUM,3,True,False,1
ALB,Williams,133.472,37.879,58.72,36.873,MEDIUM,4,True,False,1
HAD,Red Bull Racing,133.605,36.598,55.978,41.029,MEDIUM,4,True,False,1
LEC,Ferrari,136.657,59.658,41.591,35.408,SOFT,10,True,False,1
NOR,McLaren,136.94,60.946,38.06,37.934,MEDIUM,15,True,False,1
VER,Red Bull Racing,137.522,33.633,54.263,49.626,SOFT,14,True,False,1
ALO,Aston Martin,138.955,61.35,36.992,40.613,MEDIUM,10,True,False,1
STR,Aston Martin,144.186,63.466,39.017,41.703,MEDIUM,14,True,False,1
